"Sets","variable","value","station_id"
"Training set","Neural Networks RMSE","0.0113429618291751","493"
"Test set","Neural Networks RMSE","0","493"
"Training set","Arima RMSE","0.0151453942456383","494"
"Test set","Arima RMSE","0.0689572479208409","494"
"Training set","Random Walk RMSE","0.0203175273707262","494"
"Test set","Random Walk RMSE","0.242842286648338","494"
"Training set","Neural Networks RMSE","0.0151528017616455","494"
"Test set","Neural Networks RMSE","0.0689572479208409","494"
"Training set","Arima RMSE","0.0178838049267056","495"
"Test set","Arima RMSE","0.0388826295586533","495"
"Training set","Random Walk RMSE","0.0177440550875123","495"
"Test set","Random Walk RMSE","0.0402690022176088","495"
"Training set","Neural Networks RMSE","0.0178852764065667","495"
"Test set","Neural Networks RMSE","0.038815804341359","495"
"Training set","Arima RMSE","0.0109018873597622","496"
"Test set","Arima RMSE","0.0181242032573743","496"
"Training set","Random Walk RMSE","0.0108152212579564","496"
"Test set","Random Walk RMSE","0.0187180612040842","496"
"Training set","Neural Networks RMSE","0.0109901982235441","496"
"Test set","Neural Networks RMSE","0.0193254277921116","496"
"Training set","Arima RMSE","0.0125640446059222","497"
"Test set","Arima RMSE","0.00955569582692902","497"
"Training set","Random Walk RMSE","0.0124344307678596","497"
"Test set","Random Walk RMSE","0.00938153286795927","497"
"Training set","Neural Networks RMSE","0.0126844675584066","497"
"Test set","Neural Networks RMSE","0.00709033920791589","497"
"Training set","Arima RMSE","0.0150949367105212","498"
"Test set","Arima RMSE","0.00170015596596086","498"
"Training set","Random Walk RMSE","0.0155907932646039","498"
"Test set","Random Walk RMSE","0.0537873159850681","498"
"Training set","Neural Networks RMSE","0.0150958765303507","498"
"Test set","Neural Networks RMSE","0","498"
"Training set","Arima RMSE","0.0192395974280278","499"
"Test set","Arima RMSE","0.118934215808443","499"
"Training set","Random Walk RMSE","0.0191119676348027","499"
"Test set","Random Walk RMSE","0.159631246574265","499"
"Training set","Neural Networks RMSE","0.0192501873397685","499"
"Test set","Neural Networks RMSE","0.118910304405578","499"
"Training set","Arima RMSE","0.00921909175408982","500"
"Test set","Arima RMSE","0.526960507747818","500"
"Training set","Random Walk RMSE","0.00906592141906943","500"
"Test set","Random Walk RMSE","0.525484968199593","500"
"Training set","Neural Networks RMSE","0.00965746527426946","500"
"Test set","Neural Networks RMSE","0.526960507747818","500"
"Training set","Arima RMSE","0.0108562638791272","501"
"Test set","Arima RMSE","0.050663447121868","501"
"Training set","Random Walk RMSE","0.0187778570627983","501"
"Test set","Random Walk RMSE","0.133328013426125","501"
"Training set","Neural Networks RMSE","0.0110936600282013","501"
"Test set","Neural Networks RMSE","0.0222657466920079","501"
"Training set","Arima RMSE","0.0114993298407159","502"
"Test set","Arima RMSE","0.0363141977457723","502"
"Training set","Random Walk RMSE","0.0114016851514502","502"
"Test set","Random Walk RMSE","0.0535695612400687","502"
"Training set","Neural Networks RMSE","0.0115887109140842","502"
"Test set","Neural Networks RMSE","0.0319142369252113","502"
"Training set","Arima RMSE","0.0172634447505445","503"
"Test set","Arima RMSE","0.0412077657697872","503"
"Training set","Random Walk RMSE","0.0172335216065493","503"
"Test set","Random Walk RMSE","0.0667946383420099","503"
"Training set","Neural Networks RMSE","0.0172644981325069","503"
"Test set","Neural Networks RMSE","0.0411632289183218","503"
"Training set","Arima RMSE","0.0174311587608596","504"
"Test set","Arima RMSE","0.150083173720687","504"
"Training set","Random Walk RMSE","0.0256032550928291","504"
"Test set","Random Walk RMSE","0.335569607982344","504"
"Training set","Neural Networks RMSE","0.0174322350479449","504"
"Test set","Neural Networks RMSE","0.148802566954765","504"
"Training set","Arima RMSE","0.014151083494476","505"
"Test set","Arima RMSE","0.00439205230578942","505"
"Training set","Random Walk RMSE","0.0139146697782113","505"
"Test set","Random Walk RMSE","0.013674709738873","505"
"Training set","Neural Networks RMSE","0.0141566511463705","505"
"Test set","Neural Networks RMSE","0.00439205230578942","505"
"Training set","Arima RMSE","0.0103882597418618","507"
"Test set","Arima RMSE","0.15861175187223","507"
"Training set","Random Walk RMSE","0.0102960278596636","507"
"Test set","Random Walk RMSE","0.0763536404956921","507"
"Training set","Neural Networks RMSE","0.0104436004704525","507"
"Test set","Neural Networks RMSE","0.121776374713481","507"
NA,NA,"Error in approx(idx, x[idx], 1:n, rule = 2) : 
  need at least two non-NA values to interpolate
","Error in approx(idx, x[idx], 1:n, rule = 2) : 
  need at least two non-NA values to interpolate
"
"Training set","Arima RMSE","0.0155764143778412","509"
"Test set","Arima RMSE","0.0333526178783849","509"
"Training set","Random Walk RMSE","0.0153377234917084","509"
"Test set","Random Walk RMSE","0.0305700357219427","509"
"Training set","Neural Networks RMSE","0.0155877950992727","509"
"Test set","Neural Networks RMSE","0.0333526178783849","509"
"Training set","Arima RMSE","0.00845293470739388","510"
"Test set","Arima RMSE","0.0213292948387567","510"
"Training set","Random Walk RMSE","0.00836895335898503","510"
"Test set","Random Walk RMSE","0.0195094874974698","510"
"Training set","Neural Networks RMSE","0.00885619122962304","510"
"Test set","Neural Networks RMSE","0.0211788911712675","510"
"Training set","Arima RMSE","0.0207958794027392","511"
"Test set","Arima RMSE","0.0351710919472981","511"
"Training set","Random Walk RMSE","0.0202992381785285","511"
"Test set","Random Walk RMSE","0.0468078407640439","511"
"Training set","Neural Networks RMSE","0.0221519474750209","511"
"Test set","Neural Networks RMSE","0.0352089395109765","511"
"Training set","Arima RMSE","0.0155993355959827","512"
"Test set","Arima RMSE","0.0334702264464723","512"
"Training set","Random Walk RMSE","0.0154415111821281","512"
"Test set","Random Walk RMSE","0.0403933517920193","512"
"Training set","Neural Networks RMSE","0.0156309436048472","512"
"Test set","Neural Networks RMSE","0.0334702264487061","512"
"Training set","Arima RMSE","0.0132652071169061","513"
"Test set","Arima RMSE","0.027790048684367","513"
"Training set","Random Walk RMSE","0.0132537650690585","513"
"Test set","Random Walk RMSE","0.0299398545983805","513"
"Training set","Neural Networks RMSE","0.0132838225989741","513"
"Test set","Neural Networks RMSE","0.0280847238668576","513"
"Training set","Arima RMSE","0.0120636763274136","514"
"Test set","Arima RMSE","0.0760479914456447","514"
"Training set","Random Walk RMSE","0.0118763176260301","514"
"Test set","Random Walk RMSE","0.0615874885499132","514"
"Training set","Neural Networks RMSE","0.0123316111958395","514"
"Test set","Neural Networks RMSE","0.0673279179425038","514"
"Training set","Arima RMSE","0.0136290566916262","515"
"Test set","Arima RMSE","0.0157869476734427","515"
"Training set","Random Walk RMSE","0.0135646075582422","515"
"Test set","Random Walk RMSE","0.00981164331315895","515"
"Training set","Neural Networks RMSE","0.0136654771169374","515"
"Test set","Neural Networks RMSE","0.00975900072948534","515"
"Training set","Arima RMSE","0.0110247287565823","516"
"Test set","Arima RMSE","0.170133898354128","516"
"Training set","Random Walk RMSE","0.0106531682788424","516"
"Test set","Random Walk RMSE","0.170554499841917","516"
"Training set","Neural Networks RMSE","0.0110795684630679","516"
"Test set","Neural Networks RMSE","0.170133896791093","516"
"Training set","Arima RMSE","0.00911593814901642","517"
"Test set","Arima RMSE","0.0138389250909592","517"
"Training set","Random Walk RMSE","0.00867981347621879","517"
"Test set","Random Walk RMSE","0.0142224114702175","517"
"Training set","Neural Networks RMSE","0.00955727800718997","517"
"Test set","Neural Networks RMSE","0.0138389251004699","517"
"Training set","Arima RMSE","0.0125020549982566","518"
"Test set","Arima RMSE","0.166129776562037","518"
"Training set","Random Walk RMSE","0.0124754373537949","518"
"Test set","Random Walk RMSE","0.126068598081218","518"
"Training set","Neural Networks RMSE","0.0125028318904178","518"
"Test set","Neural Networks RMSE","0.164898576867962","518"
"Training set","Arima RMSE","0.0116873156179892","519"
"Test set","Arima RMSE","0.0142597163830172","519"
"Training set","Random Walk RMSE","0.0112405251703831","519"
"Test set","Random Walk RMSE","0.0228392054255028","519"
"Training set","Neural Networks RMSE","0.0117099728762486","519"
"Test set","Neural Networks RMSE","0.0151879148739752","519"
"Training set","Arima RMSE","0.01308801697829","520"
"Test set","Arima RMSE","0.131500728969906","520"
"Training set","Random Walk RMSE","0.0123967027358072","520"
"Test set","Random Walk RMSE","0.134396885843807","520"
"Training set","Neural Networks RMSE","0.0141771380073225","520"
"Test set","Neural Networks RMSE","0.124849240666594","520"
"Training set","Arima RMSE","0.0291567010836921","521"
"Test set","Arima RMSE","0.0634944251736376","521"
"Training set","Random Walk RMSE","0.0268372001532117","521"
"Test set","Random Walk RMSE","0.0810049460855397","521"
"Training set","Neural Networks RMSE","0.0296672082764891","521"
"Test set","Neural Networks RMSE","0.0634583008757158","521"
"Training set","Arima RMSE","0.00673951745998802","522"
"Test set","Arima RMSE","0.0188502084737551","522"
"Training set","Random Walk RMSE","0.00658482171714135","522"
"Test set","Random Walk RMSE","0.0157096140988039","522"
"Training set","Neural Networks RMSE","0.00694886746826786","522"
"Test set","Neural Networks RMSE","0.00738012404616746","522"
"Training set","Arima RMSE","0.0100873990072743","523"
"Test set","Arima RMSE","0.0756036066367546","523"
"Training set","Random Walk RMSE","0.00982369775858732","523"
"Test set","Random Walk RMSE","0.0483347593702304","523"
"Training set","Neural Networks RMSE","0.0100880153371038","523"
"Test set","Neural Networks RMSE","0.0758986488387836","523"
"Training set","Arima RMSE","0.00671546688707159","524"
"Test set","Arima RMSE","7.27510512966291e-05","524"
"Training set","Random Walk RMSE","0.0065951143930237","524"
"Test set","Random Walk RMSE","0.000259749123134345","524"
"Training set","Neural Networks RMSE","0.00683618578772934","524"
"Test set","Neural Networks RMSE","0","524"
"Training set","Arima RMSE","0.00982644878473037","525"
"Test set","Arima RMSE","0.137745267153964","525"
"Training set","Random Walk RMSE","0.0157286308898689","525"
"Test set","Random Walk RMSE","0.0909741535590887","525"
"Training set","Neural Networks RMSE","0.00992709532871476","525"
"Test set","Neural Networks RMSE","0.137763355271513","525"
"Training set","Arima RMSE","0.0107764915737987","526"
"Test set","Arima RMSE","0.00702208407057905","526"
"Training set","Random Walk RMSE","0.0105869755834642","526"
"Test set","Random Walk RMSE","0.00716504397985886","526"
"Training set","Neural Networks RMSE","0.0107864717022395","526"
"Test set","Neural Networks RMSE","0.00702208407057905","526"
"Training set","Arima RMSE","0.0085355436184284","527"
"Test set","Arima RMSE","0.188418538249013","527"
"Training set","Random Walk RMSE","0.0212387585193409","527"
"Test set","Random Walk RMSE","0.157713091780292","527"
"Training set","Neural Networks RMSE","0.00854407704298418","527"
"Test set","Neural Networks RMSE","0.188382288505629","527"
"Training set","Arima RMSE","0.0119373174955397","528"
"Test set","Arima RMSE","0.0244640262920083","528"
"Training set","Random Walk RMSE","0.0146048546843228","528"
"Test set","Random Walk RMSE","0.106752188074343","528"
"Training set","Neural Networks RMSE","0.0119381050526081","528"
"Test set","Neural Networks RMSE","0.0239849832485509","528"
"Training set","Arima RMSE","0.0189363592020987","529"
"Test set","Arima RMSE","0.291747018237436","529"
"Training set","Random Walk RMSE","0.0177849044244404","529"
"Test set","Random Walk RMSE","0.31985892753335","529"
"Training set","Neural Networks RMSE","0.0196855896789313","529"
"Test set","Neural Networks RMSE","0.292691395541437","529"
"Training set","Arima RMSE","0.0131438945742953","530"
"Test set","Arima RMSE","0.0104391837227893","530"
"Training set","Random Walk RMSE","0.0128532895220176","530"
"Test set","Random Walk RMSE","0.00827479214603774","530"
"Training set","Neural Networks RMSE","0.0132320308209603","530"
"Test set","Neural Networks RMSE","0.00507150516208487","530"
"Training set","Arima RMSE","0.0115828980250397","531"
"Test set","Arima RMSE","0.14673712250819","531"
"Training set","Random Walk RMSE","0.0115708709112563","531"
"Test set","Random Walk RMSE","0.150284916120362","531"
"Training set","Neural Networks RMSE","0.0115873907438167","531"
"Test set","Neural Networks RMSE","0.146737476182815","531"
"Training set","Arima RMSE","0.0102060573002139","532"
"Test set","Arima RMSE","0.0495736520624226","532"
"Training set","Random Walk RMSE","0.0100038379344018","532"
"Test set","Random Walk RMSE","0.0869928804273964","532"
"Training set","Neural Networks RMSE","0.0103412284056139","532"
"Test set","Neural Networks RMSE","0.0619670353231359","532"
"Training set","Arima RMSE","0.00832172320301694","533"
"Test set","Arima RMSE","0.0174283748666068","533"
"Training set","Random Walk RMSE","0.00824343263663779","533"
"Test set","Random Walk RMSE","0.0210470145722462","533"
"Training set","Neural Networks RMSE","0.00836062635914507","533"
"Test set","Neural Networks RMSE","0.0178885438199983","533"
"Training set","Arima RMSE","0.00959321728554495","534"
"Test set","Arima RMSE","0.0816842651027911","534"
"Training set","Random Walk RMSE","0.0094111365748713","534"
"Test set","Random Walk RMSE","0.0805468484002922","534"
"Training set","Neural Networks RMSE","0.00972439501606777","534"
"Test set","Neural Networks RMSE","0.0809670993420073","534"
"Training set","Arima RMSE","0.014347549505446","536"
"Test set","Arima RMSE","0.033161122378737","536"
"Training set","Random Walk RMSE","0.0144981511265887","536"
"Test set","Random Walk RMSE","0.0253577828784696","536"
"Training set","Neural Networks RMSE","0.01435075121534","536"
"Test set","Neural Networks RMSE","0.0331644552787437","536"
"Training set","Arima RMSE","0.0147273825660322","537"
"Test set","Arima RMSE","0.0960324711377724","537"
"Training set","Random Walk RMSE","0.0145466410278014","537"
"Test set","Random Walk RMSE","0.0896511548049903","537"
"Training set","Neural Networks RMSE","0.0147613716000836","537"
"Test set","Neural Networks RMSE","0.0958542340641987","537"
"Training set","Arima RMSE","0.0178733356604514","538"
"Test set","Arima RMSE","5.0075722298737e-19","538"
"Training set","Random Walk RMSE","0.0178836148848957","538"
"Test set","Random Walk RMSE","0.0386568033717406","538"
"Training set","Neural Networks RMSE","0.017874425199034","538"
"Test set","Neural Networks RMSE","0","538"
"Training set","Arima RMSE","0.0111606844066565","539"
"Test set","Arima RMSE","0.0825054258176181","539"
"Training set","Random Walk RMSE","0.0252094006278135","539"
"Test set","Random Walk RMSE","0.146265522532267","539"
"Training set","Neural Networks RMSE","0.0111738400282161","539"
"Test set","Neural Networks RMSE","0.0825054260925958","539"
"Training set","Arima RMSE","0.0426852090521887","545"
"Test set","Arima RMSE","0.148771275824543","545"
"Training set","Random Walk RMSE","0.0172770492717184","545"
"Test set","Random Walk RMSE","0.193443089855258","545"
"Training set","Neural Networks RMSE","0.0175327123203987","545"
"Test set","Neural Networks RMSE","0.190749730101009","545"
"Training set","Arima RMSE","0.0128203090092774","546"
"Test set","Arima RMSE","0.113695151701437","546"
"Training set","Random Walk RMSE","0.01272845910993","546"
"Test set","Random Walk RMSE","0.0911540512129219","546"
"Training set","Neural Networks RMSE","0.0128633230947481","546"
"Test set","Neural Networks RMSE","0.0998035929014984","546"
"Training set","Arima RMSE","0.0118713009939356","2000"
"Test set","Arima RMSE","0.0559272592963628","2000"
"Training set","Random Walk RMSE","0.0117167636117598","2000"
"Test set","Random Walk RMSE","0.0594286217009396","2000"
"Training set","Neural Networks RMSE","0.0119441135337492","2000"
"Test set","Neural Networks RMSE","0.0582936372869985","2000"
"Training set","Arima RMSE","0.00559860390872545","2001"
"Test set","Arima RMSE","0","2001"
"Training set","Random Walk RMSE","0.0109497819100611","2001"
"Test set","Random Walk RMSE","0.0282836823014869","2001"
"Training set","Neural Networks RMSE","0.00560646779476499","2001"
"Test set","Neural Networks RMSE","0","2001"
"Training set","Arima RMSE","0.013467387941475","2002"
"Test set","Arima RMSE","0.0508276267907133","2002"
"Training set","Random Walk RMSE","0.0134159245196486","2002"
"Test set","Random Walk RMSE","0.0553843505616229","2002"
"Training set","Neural Networks RMSE","0.0134814989441888","2002"
"Test set","Neural Networks RMSE","0.0508276267907133","2002"
"Training set","Arima RMSE","0.0106574552411467","2003"
"Test set","Arima RMSE","0.0552313646952529","2003"
"Training set","Random Walk RMSE","0.0105923620736162","2003"
"Test set","Random Walk RMSE","0.0376941169733563","2003"
"Training set","Neural Networks RMSE","0.0107265038385106","2003"
"Test set","Neural Networks RMSE","0.0430967597794144","2003"
"Training set","Arima RMSE","0.0115403881554749","2004"
"Test set","Arima RMSE","0.0498684108238564","2004"
"Training set","Random Walk RMSE","0.0112920571915775","2004"
"Test set","Random Walk RMSE","0.0349754462055409","2004"
"Training set","Neural Networks RMSE","0.0116385915909702","2004"
"Test set","Neural Networks RMSE","0.0257350779809024","2004"
"Training set","Arima RMSE","0.00959035585922167","2005"
"Test set","Arima RMSE","0","2005"
"Training set","Random Walk RMSE","0.0081848043332196","2005"
"Test set","Random Walk RMSE","0.0018477079332798","2005"
"Training set","Neural Networks RMSE","0.0101590603779327","2005"
"Test set","Neural Networks RMSE","0","2005"
"Training set","Arima RMSE","0.0145951553931733","2006"
"Test set","Arima RMSE","0.0711364288078913","2006"
"Training set","Random Walk RMSE","0.0145328234433194","2006"
"Test set","Random Walk RMSE","0.0707751353806507","2006"
"Training set","Neural Networks RMSE","0.0146705312050223","2006"
"Test set","Neural Networks RMSE","0.0711364288078913","2006"
"Training set","Arima RMSE","0.0199608629717372","2008"
"Test set","Arima RMSE","0.0454847858161162","2008"
"Training set","Random Walk RMSE","0.0197227186630055","2008"
"Test set","Random Walk RMSE","0.0559668848332417","2008"
"Training set","Neural Networks RMSE","0.0199920047968022","2008"
"Test set","Neural Networks RMSE","0.0454847858161467","2008"
"Training set","Arima RMSE","0.00849455009333244","2009"
"Test set","Arima RMSE","0.169095944386729","2009"
"Training set","Random Walk RMSE","0.00840393982155615","2009"
"Test set","Random Walk RMSE","0.185828586988026","2009"
"Training set","Neural Networks RMSE","0.00849508156324782","2009"
"Test set","Neural Networks RMSE","0.167940708682121","2009"
"Training set","Arima RMSE","0.00999716022150066","2010"
"Test set","Arima RMSE","0.0227733660571901","2010"
"Training set","Random Walk RMSE","0.00995346079583971","2010"
"Test set","Random Walk RMSE","0.0188047550639621","2010"
"Training set","Neural Networks RMSE","0.0100523293351684","2010"
"Test set","Neural Networks RMSE","0.0187255575215441","2010"
"Training set","Arima RMSE","0.0114324245833161","2012"
"Test set","Arima RMSE","0.00567235671123769","2012"
"Training set","Random Walk RMSE","0.0112681677305263","2012"
"Test set","Random Walk RMSE","0.0692995736408057","2012"
"Training set","Neural Networks RMSE","0.0114495809883209","2012"
"Test set","Neural Networks RMSE","0.00567011514533143","2012"
"Training set","Arima RMSE","0.00758759928791531","2017"
"Test set","Arima RMSE","0.0698443981085838","2017"
"Training set","Random Walk RMSE","0.0074042572988472","2017"
"Test set","Random Walk RMSE","0.0555279820761683","2017"
"Training set","Neural Networks RMSE","0.00762286169924145","2017"
"Test set","Neural Networks RMSE","0.0644010146344933","2017"
"Training set","Arima RMSE","0.0100327053367518","2021"
"Test set","Arima RMSE","0.0469408368415406","2021"
"Training set","Random Walk RMSE","0.00987986170989364","2021"
"Test set","Random Walk RMSE","0.0307750882342032","2021"
"Training set","Neural Networks RMSE","0.0100333275105071","2021"
"Test set","Neural Networks RMSE","0.0461224024206","2021"
"Training set","Arima RMSE","0.00870865815148641","2022"
"Test set","Arima RMSE","0.0818780811521052","2022"
"Training set","Random Walk RMSE","0.0115445256243389","2022"
"Test set","Random Walk RMSE","0.0679172488086183","2022"
"Training set","Neural Networks RMSE","0.00870922317605136","2022"
"Test set","Neural Networks RMSE","0.0801742821534725","2022"
"Training set","Arima RMSE","0.00887501309960548","2023"
"Test set","Arima RMSE","2.34022593082911e-05","2023"
"Training set","Random Walk RMSE","0.00868430998832924","2023"
"Test set","Random Walk RMSE","0.00154840396187491","2023"
"Training set","Neural Networks RMSE","0.00903999301201528","2023"
"Test set","Neural Networks RMSE","0","2023"
"Training set","Arima RMSE","0.0306535213806312","3002"
"Test set","Arima RMSE","0.201144369795168","3002"
"Training set","Random Walk RMSE","0.028695445916518","3002"
"Test set","Random Walk RMSE","0.197052259565552","3002"
"Training set","Neural Networks RMSE","0.0308563008306556","3002"
"Test set","Neural Networks RMSE","0.201163283594861","3002"
